代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
00023	东亚银行	-1.62	85306400	33.300	33.350	33.300	345800	0.30	          0.09	  2.39	33.500	33.700	33.150	2557711	银行	
00123	越秀地产	1.19	85198624	1.690	1.700	1.700	1384000	0.59	          0.40	  0.98	1.670	1.720	1.670	50054240	地产	
00991	大唐发电	0.39	84275944	2.590	2.600	2.600	210000	0.39	          0.98	  2.15	2.570	2.600	2.570	32544766	公用事业	
02269	药明生物	-1.11	83187568	53.150	53.250	53.250	21000	0.38	          0.13	  0.51	54.000	55.750	53.000	1531053	医药医疗	
01233	时代地产	5.46	82801704	--  	--  	10.240	7000	1.39	          0.44	  6.25	9.800	10.400	9.790	8112000	地产	
01966	中骏置业	1.66	82430472	4.270	4.280	4.280	253000	0.00	          0.50	  1.45	4.250	4.360	4.230	19213470	地产	
00799	IGG	0.58	81999688	8.740	8.770	8.740	10000	0.11	          0.70	  0.93	8.710	8.920	8.710	9299350	软件服务	
00586	海螺创业	-0.68	81469552	21.750	21.800	21.750	315500	-0.23	          0.21	  0.67	21.950	22.150	21.750	3715417	工业工程	
00119	保利置业集团	-1.85	81371688	4.250	4.260	4.250	1120000	-0.93	          0.51	  0.91	4.380	4.490	4.250	18650420	地产	
00419	华谊腾讯娱乐	-4.04	79486888	0.475	0.480	0.475	1430000	-1.04	          1.23	  0.78	0.500	0.500	0.465	165508128	医疗服务	
03618	重庆农村商业银行	-0.85	77577760	7.020	7.030	7.030	539000	0.29	          0.43	  0.55	7.090	7.250	6.980	10923073	银行	
00081	中国海外宏洋集团	-0.61	76842632	4.870	4.880	4.870	316000	0.21	          0.45	  0.95	4.900	5.080	4.840	15574286	地产	
01789	爱康医疗	-6.04	76037984	--  	--  	4.200	2000	-0.47	          1.68	  0.55	4.450	4.610	4.160	17420000	医药医疗	
01041	林达控股	5.77	75103128	--  	--  	0.550	150000	0.00	         11.67	  4.39	0.520	0.590	0.490	137078208	其他金融	
00308	香港中旅	1.04	74786536	2.910	2.920	2.920	674000	0.34	          0.48	  1.76	2.890	2.930	2.840	25899692	酒店及消闲	
01378	中国宏桥	-2.30	72530304	9.720	9.780	9.750	5500	-0.41	          0.08	  0.96	9.930	9.990	9.690	7378948	一般金属	
06060	众安在线	-1.36	72371752	69.100	69.150	69.150	22000	0.07	          0.22	  0.74	70.500	70.850	69.000	1043108	保险	
00698	通达集团	3.95	72142704	1.840	1.850	1.840	1560000	-0.54	          0.65	  1.27	1.800	1.870	1.790	39136832	信息器材	
03958	东方证券	-2.76	72052640	8.420	8.440	8.440	11600	0.00	          0.83	  0.96	8.720	8.850	8.320	8500132	其他金融	
03606	福耀玻璃	-1.96	71732928	32.500	32.550	32.500	119600	-0.31	          0.43	  1.51	33.200	33.600	32.500	2184880	汽车	
00546	阜丰集团	-1.05	70451728	5.650	5.660	5.650	192000	0.36	          0.48	  1.58	5.680	5.800	5.620	12336082	食物饮品	
00268	金蝶国际	-1.77	70191344	5.000	5.010	5.000	388000	-0.60	          0.48	  0.38	5.100	5.180	5.000	13803847	软件服务	
00165	中国光大控股	-3.21	69651008	18.680	18.700	18.680	326000	-0.43	          0.22	  0.74	19.320	19.500	18.660	3674923	其他金融	
00696	中国民航信息网络	-0.41	69636928	24.450	24.500	24.450	296000	-0.20	          0.30	  1.05	24.350	25.150	24.350	2820998	软件服务	
02001	新高教集团	2.32	68669304	--  	--  	5.740	50000	0.35	          0.83	  2.89	5.710	5.900	5.530	11939850	支援服务	
01316	耐世特	0.48	67673544	16.840	16.880	16.840	371000	-0.12	          0.16	  0.92	17.260	17.400	16.740	3987497	汽车	
01884	ＥＰＲＩＮＴ集团	-39.41	67297880	--  	--  	1.030	8000	-12.71	          9.48	  1.59	1.690	1.700	0.990	52128000	工用支援	
00867	康哲药业	-0.95	66262908	16.620	16.660	16.620	478000	-0.36	          0.16	  0.88	16.840	17.180	16.600	3932262	医药医疗	
01628	禹洲地产	-1.04	65430888	5.710	5.720	5.720	417000	-0.87	          0.27	  0.54	5.750	5.910	5.720	11200286	地产	
00525	广深铁路股份	-2.86	65307944	5.090	5.100	5.090	104000	0.20	          0.89	  1.70	5.240	5.310	5.060	12731135	运输	
00874	白云山	-3.28	64910492	22.100	22.150	22.100	38000	-0.23	          1.32	  1.61	22.800	23.000	22.100	2904501	医药医疗	
01021	麦达斯控股－Ｓ	4.17	64714084	--  	--  	3.250	14000	2.20	          1.01	  0.65	3.180	3.830	3.150	19135000	一般金属	
00020	会德丰	-1.06	64558264	60.600	60.700	60.600	485000	-0.82	          0.05	  1.04	60.650	61.700	60.600	1058799	地产	
01638	佳兆业集团	-0.80	64447780	4.930	4.940	4.940	141000	0.61	          0.21	  0.59	5.000	5.090	4.860	13015715	地产	
00563	上实城市开发	-4.74	64194748	2.010	2.020	2.010	1104000	-0.50	          0.64	  0.83	2.120	2.160	2.010	30947444	地产	
03899	中集安瑞科	-4.99	63952944	8.180	8.190	8.190	36000	-0.24	          0.40	  1.04	8.600	8.800	8.160	7700712	石油天然气	
00189	东岳集团	-2.77	63097804	--  	--  	6.670	49000	-0.30	          0.44	  0.84	6.870	6.950	6.640	9311612	原材料	
02314	理文造纸	-0.98	62936300	9.120	9.130	9.130	588000	0.11	          0.15	  0.56	9.250	9.250	9.090	6892599	原材料	
00582	蓝鼎国际	0.00	61519704	--  	--  	0.350	5160000	0.00	          0.12	  1.04	0.350	0.355	0.345	175084992	酒店及消闲	
01238	宝龙地产	3.30	61466476	4.370	4.380	4.380	60000	0.00	          0.34	  2.67	4.230	4.820	4.220	13629000	地产	
00683	嘉里建设	0.80	61375544	37.700	37.750	37.700	244500	-0.13	          0.11	  0.87	38.500	38.500	37.600	1617823	地产	
01515	华润凤凰医疗	-1.06	61360988	11.180	11.200	11.180	150000	-0.18	          0.42	  0.17	11.260	11.460	11.140	5430515	医疗服务	
00392	北京控股	-0.31	61340152	47.900	48.000	47.900	113500	-0.31	          0.10	  0.55	48.050	48.550	47.550	1277226	公用事业	
03311	中国建筑国际	-0.35	60881840	11.260	11.300	11.280	564000	-0.35	          0.11	  0.61	11.440	11.760	11.280	5334512	建筑	
01157	中联重科	-2.63	60293444	3.320	3.330	3.330	809200	0.00	          1.29	  1.32	3.460	3.460	3.330	17936204	工业工程	
00494	利丰	-1.50	60184552	3.930	3.940	3.930	2514000	-0.25	          0.18	  0.88	4.000	4.040	3.930	15176640	纺织服饰	
02727	上海电气	-1.89	60108088	3.120	3.130	3.120	1542000	0.00	          0.64	  1.22	3.200	3.210	3.110	19087332	工业工程	
01728	正通汽车	-0.13	59941620	7.930	7.950	7.950	149500	0.13	          0.30	  0.54	7.960	8.070	7.900	7495918	汽车	
00520	呷哺呷哺	2.54	58506620	--  	--  	15.360	500	0.13	          0.36	  3.22	15.020	15.620	14.780	3863098	酒店及消闲	
02006	锦江酒店	5.12	58376200	--  	--  	3.490	88000	-0.29	          1.21	  2.20	3.360	3.560	3.310	16881000	酒店及消闲	
01558	东阳光药	0.94	58266532	--  	--  	32.300	200	0.16	          0.78	  2.54	32.400	33.950	32.250	1763910	医药医疗	
06068	睿见教育	2.19	57943780	--  	--  	6.060	88000	0.00	          0.47	  1.66	6.000	6.200	5.900	9542566	支援服务	
01347	华虹半导体	-1.66	57715956	15.340	15.360	15.360	29000	0.13	          0.35	  1.31	15.620	16.140	15.200	3665582	半导体	
02200	浩沙国际	3.18	56190064	--  	--  	2.920	4000	0.69	          1.18	  2.28	2.850	2.920	2.840	19654000	纺织服饰	
02666	环球医疗	-0.82	56112648	7.220	7.240	7.240	18000	-0.14	          0.45	  0.66	7.320	7.400	7.200	7716500	其他金融	
00859	镇科集团	-1.24	55714544	--  	--  	2.390	46000	0.42	          2.07	  4.83	2.430	2.540	2.100	23324000	地产	
00570	中国中药	-2.32	54202212	5.040	5.050	5.050	346000	0.20	          0.24	  0.65	5.180	5.200	5.010	10681563	医药医疗	
02386	中石化炼化工程	0.36	53711712	8.430	8.440	8.430	213000	-0.12	          0.43	  0.70	8.330	8.550	8.290	6354297	石油天然气	
01124	沿海家园	2.78	53356984	--  	--  	0.370	10000	1.37	          3.27	  1.93	0.360	0.410	0.355	137012000	地产	
00207	大悦城地产	-2.21	50841820	1.320	1.330	1.330	2000	0.00	          0.27	  1.18	1.360	1.390	1.300	37857424	地产	
00493	国美零售	-1.01	50428024	0.970	0.980	0.980	1835000	0.00	          0.24	  0.56	0.990	0.990	0.960	51713644	家电及用品	
00958	华能新能源	-1.11	49213288	2.680	2.690	2.680	942000	-0.37	          0.36	  0.40	2.750	2.780	2.670	18172848	公用事业	
02588	中银航空租赁	0.65	48099904	46.200	46.300	46.300	23400	0.54	          0.15	  1.09	46.200	46.750	45.900	1041500	运输	
02331	李宁	-1.43	46693136	6.200	6.210	6.210	259500	0.65	          0.35	  0.77	6.320	6.320	6.120	7532207	纺织服饰	
01972	太古地产	0.18	46627544	27.300	27.400	27.400	421200	0.37	          0.03	  0.61	27.000	27.550	27.000	1707664	地产	
00694	北京首都机场股份	-1.85	46241020	11.640	11.660	11.640	388000	0.00	          0.21	  0.47	12.060	12.060	11.620	3928608	运输	
00354	中国软件国际	-1.27	46011228	5.450	5.460	5.450	68000	0.00	          0.35	  0.81	5.540	5.540	5.430	8396349	软件服务	
00839	中教控股	-1.52	45981864	--  	--  	8.430	1000	0.36	          0.27	  0.97	8.610	8.680	8.380	5428000	支援服务	
00136	恒腾网络	0.00	45355788	0.355	0.360	0.360	784000	0.00	          0.17	  0.54	0.360	0.365	0.350	126350040	家电及用品	
02638	港灯－ＳＳ	0.14	45290028	--  	--  	7.240	500	0.00	          0.07	  1.83	7.230	7.260	7.230	6253551	公用事业	
01112	Ｈ＆Ｈ国际控股	-2.64	45027796	53.350	53.500	53.500	39000	0.00	          0.13	  0.70	54.600	54.750	52.650	845429	食物饮品	
03669	永达汽车	-0.31	44248492	--  	--  	9.520	500	-0.63	          0.25	  1.05	9.730	9.730	9.500	4627921	汽车	
00008	电讯盈科	0.67	43970444	4.510	4.540	4.540	2687000	0.67	          0.13	  1.02	4.530	4.540	4.490	9719402	电讯	
03309	希玛眼科	0.00	43608284	--  	--  	11.420	10000	-0.70	          0.38	  0.25	11.420	11.740	11.320	3784000	医疗服务	
01419	盈健医疗	17.44	43135744	--  	--  	2.290	4000	0.00	          5.01	 57.12	2.050	2.580	2.050	18120000	医疗服务	
01317	枫叶教育	-1.53	43130764	9.600	9.640	9.640	16000	0.42	          0.30	  0.44	9.800	10.020	9.550	4416000	支援服务	
00718	太和控股	-11.11	42968688	1.110	1.120	1.120	70000	-0.88	          0.70	  0.96	1.260	1.290	1.110	36832500	原材料	
03688	莱蒙国际	-2.66	42631216	--  	--  	3.660	5000	0.27	          0.85	  9.69	3.780	3.880	3.590	11709000	地产	
00604	深圳控股	-0.29	42622336	3.490	3.500	3.490	578000	-0.57	          0.15	  0.54	3.500	3.560	3.480	12109045	地产	
03969	中国通号	0.17	42003552	6.030	6.040	6.040	77000	0.17	          0.35	  1.99	6.050	6.130	6.010	6941162	软件服务	
00950	李氏大药厂	-11.23	41909476	--  	--  	11.540	95500	0.35	          0.58	  1.00	12.980	12.980	11.460	3456500	医药医疗	
00697	SHOUGANG INT'L	10.62	41284532	--  	--  	0.250	200000	0.81	          0.96	 26.12	0.227	0.255	0.227	171640000	一般金属	
00338	上海石油化工股份	-1.67	41152028	4.710	4.720	4.710	1144000	-0.42	          0.25	  0.51	4.810	4.820	4.700	8680110	原材料	
03633	中裕燃气	-2.12	40717500	--  	--  	7.860	4000	0.90	          0.21	  1.04	8.000	8.000	7.500	5264000	公用事业	
01060	阿里影业	-3.67	40250368	1.050	1.060	1.050	1940000	-0.94	          0.15	  0.96	1.090	1.100	1.040	37923352	媒体及娱乐	
01818	招金矿业	-2.10	40138052	6.510	6.520	6.520	335000	-0.31	          0.58	  0.58	6.690	6.690	6.510	6112000	黄金贵金属	
03396	联想控股	0.71	39017100	28.450	28.500	28.500	17200	0.00	          0.35	  1.30	28.400	28.750	28.100	1368966	综合企业	
03933	联邦制药	-0.29	38942788	6.810	6.830	6.830	28000	0.29	          0.35	  1.48	6.900	6.950	6.790	5697143	医药医疗	
00973	L'OCCITANE	0.83	38880484	--  	--  	14.620	250	-0.14	          0.18	  2.14	14.520	14.720	14.520	2662000	纺织服饰	
03808	中国重汽	0.19	38700656	10.280	10.300	10.300	118500	0.00	          0.13	  0.73	10.260	10.620	10.260	3708640	工业工程	
00293	国泰航空	0.00	37998164	12.400	12.420	12.420	108000	0.00	          0.08	  0.51	12.520	12.660	12.400	3049662	运输	
00054	合和实业	-1.58	37908968	31.100	31.250	31.150	2000	0.00	          0.14	  0.90	31.500	31.650	31.050	1210914	综合企业	
00337	绿地香港	-3.15	37650208	4.280	4.300	4.300	35000	0.70	          0.31	  0.86	4.540	4.590	4.270	8559600	地产	
00732	信利国际	-0.38	37331204	2.650	2.660	2.650	304000	0.00	          0.44	  0.68	2.710	2.750	2.630	13858581	信息器材	
00558	力劲科技	18.58	37151700	--  	--  	1.340	10000	3.08	          2.49	 15.98	1.130	1.340	1.120	29625000	工业工程	
01132	橙天嘉禾	15.00	37075752	--  	--  	0.690	100000	-1.43	          1.91	 21.00	0.620	0.740	0.610	53425000	媒体及娱乐	
00552	中国通信服务	-0.40	36729388	4.930	4.950	4.950	1500000	0.20	          0.31	  1.05	4.930	5.030	4.880	7430588	信息器材	
03360	远东宏信	-1.78	36494856	8.280	8.300	8.280	266000	-0.24	          0.11	  1.09	8.520	8.520	8.250	4355112	其他金融	
02362	金川国际	-8.22	35182160	--  	--  	1.340	70000	-0.74	          0.52	  2.03	1.460	1.490	1.330	25329000	一般金属	
01302	先健科技	-1.45	34437140	2.040	2.050	2.040	154000	-0.49	          0.39	  0.61	2.070	2.070	2.010	16892000	医药医疗	
02357	中航科工	-2.15	34330184	4.100	4.110	4.100	306000	-0.24	          0.35	  0.83	4.190	4.250	4.100	8235148	工业工程	
00148	建滔化工	0.23	34164524	43.150	43.200	43.150	135500	-0.23	          0.07	  0.37	43.000	44.050	43.000	787527	工业工程	
02868	首创置业	-1.76	33983160	--  	--  	5.030	26000	-0.20	          0.64	  1.20	5.060	5.320	5.030	6558000	地产	
02611	国泰君安	-0.20	33641216	19.720	19.760	19.760	110400	0.20	          0.14	  1.15	19.980	19.980	19.680	1705669	其他金融	
00152	深圳国际	-0.88	32653970	15.720	15.760	15.720	84500	-0.25	          0.10	  0.56	15.900	16.160	15.680	2052912	工用运输	
00168	青岛啤酒股份	-2.06	32559766	42.650	42.700	42.700	98000	-0.23	          0.12	  0.32	43.750	44.150	42.400	761713	食物饮品	
02343	太平洋航运	-1.10	32373536	1.780	1.790	1.790	407000	0.00	          0.41	  0.71	1.810	1.820	1.770	18039000	工用运输	
02866	中远海发	-1.72	32246114	1.700	1.710	1.710	447000	0.00	          0.50	  0.53	1.740	1.740	1.700	18811872	工用运输	
00576	浙江沪杭甬	0.76	31754364	9.330	9.360	9.330	492000	-0.43	          0.24	  0.64	9.430	9.450	9.240	3393422	工用运输	
03918	金界控股	3.91	31661518	--  	--  	6.640	36000	0.15	          0.11	  2.73	6.410	6.690	6.410	4802154	酒店及消闲	
01777	花样年控股	0.00	31140180	1.430	1.440	1.440	330000	0.00	          0.37	  0.49	1.450	1.500	1.430	21376500	地产	
00968	信义光能	0.00	31131328	3.600	3.610	3.600	120000	-0.28	          0.12	  0.36	3.640	3.650	3.590	8586493	工业工程	
01257	中国光大绿色环保	-1.53	31093324	7.060	7.070	7.070	63000	-0.14	          0.21	  0.97	7.200	7.220	7.060	4351000	公用事业	
00232	中国航空工业国际	-5.66	29971582	--  	--  	0.500	2000	1.01	          0.64	  1.43	0.510	0.540	0.490	59480000	地产	
02869	绿城服务	0.00	29267056	6.460	6.470	6.470	46000	0.00	          0.16	  1.21	6.500	6.600	6.350	4504000	支援服务	
03300	中国玻璃	2.50	29055398	--  	--  	0.820	10000	1.23	          2.02	 12.02	0.800	0.820	0.800	36487696	工业工程	
00330	思捷环球	0.32	28773000	3.160	3.170	3.170	74400	0.00	          0.47	  0.29	3.270	3.300	3.160	9028131	纺织服饰	
01963	重庆银行	-0.70	28353256	7.140	7.150	7.140	10500	-0.14	          0.25	  0.80	7.210	7.330	7.120	3926018	银行	
01428	耀才证券金融	-2.33	28285082	--  	--  	2.930	96000	0.00	          0.56	  0.61	3.030	3.080	2.920	9522000	其他金融	
02380	中国电力	-1.87	28246922	2.090	2.100	2.100	491000	-0.47	          0.14	  0.38	2.120	2.140	2.090	13349687	公用事业	
01618	中国中冶	0.40	28205798	2.480	2.490	2.490	611000	0.40	          0.39	  0.52	2.500	2.520	2.470	11319932	建筑	
01098	路劲	-1.86	28186478	15.780	15.800	15.800	109000	-0.38	          0.24	  0.95	16.100	16.320	15.800	1758250	地产	
00506	中国食品	-0.95	28102826	4.190	4.200	4.190	32000	0.00	          0.24	  0.93	4.290	4.300	4.140	6715742	食物饮品	
01138	中远海能	-3.33	28010338	4.340	4.350	4.350	96000	0.23	          0.49	  0.70	4.490	4.500	4.330	6380226	工用运输	
01812	晨鸣纸业	-1.44	27809272	13.700	13.720	13.720	9000	0.59	          0.57	  0.66	14.080	14.100	13.620	2017509	原材料	
01033	中石化油服	-2.86	27583980	1.360	1.370	1.360	50000	0.00	          0.37	  0.72	1.400	1.400	1.350	20089000	石油天然气	
00853	微创医疗	2.07	27525822	8.380	8.400	8.400	76000	0.12	          0.23	  1.62	8.250	8.450	8.170	3289000	医药医疗	
00297	中化化肥	-2.46	27484320	1.180	1.190	1.190	298000	0.00	          0.32	  0.96	1.220	1.260	1.180	22631700	原材料	
00588	北京北辰实业股份	-3.90	27098422	2.950	2.960	2.960	14000	0.34	          1.29	  1.88	3.050	3.090	2.910	9105654	地产	
06182	乙德投资控股	4.69	27066802	--  	--  	0.670	16000	1.52	          5.01	  7.39	0.640	0.730	0.630	40104000	建筑	
01071	华电国际电力股份	-0.67	26932732	2.930	2.950	2.950	64000	1.03	          0.53	  0.59	2.970	2.980	2.920	9151702	公用事业	
03799	达利食品	-1.04	26582198	7.600	7.610	7.610	211000	-0.26	          0.03	  0.38	7.890	7.890	7.540	3470146	食物饮品	
02858	易鑫集团	-1.09	26524272	--  	--  	6.330	9500	-0.94	          0.07	  0.82	6.400	6.410	6.290	4177000	其他金融	
00659	新创建集团	-0.52	26426050	15.160	15.180	15.160	441000	-0.39	          0.04	  0.97	15.320	15.380	15.120	1737050	综合企业	
01513	丽珠医药	-2.01	26381890	63.150	63.300	63.300	1300	-0.39	          0.22	  0.53	64.750	64.750	62.500	416319	医药医疗	
06099	招商证券	-1.36	26164754	13.040	13.060	13.060	47400	0.00	          0.20	  0.44	13.260	13.500	13.000	1991181	其他金融	
00751	创维数码	-2.60	26102920	3.730	3.740	3.740	202000	0.00	          0.23	  0.59	3.840	3.840	3.690	6978308	家电及用品	
02039	中集集团	-2.73	25996502	15.660	15.680	15.680	23700	0.00	          0.10	  0.69	16.200	16.300	15.620	1643982	工业工程	
01666	同仁堂科技	-0.32	25740390	12.520	12.600	12.520	67000	-0.63	          0.33	  0.64	12.700	12.700	12.260	2055000	医药医疗	
00590	六福集团	0.00	25658786	27.950	28.000	28.000	42000	0.18	          0.16	  0.49	27.800	28.150	27.800	916000	纺织服饰	
01982	南旋控股	0.94	25520882	--  	--  	3.230	2000	-0.92	          0.34	  4.00	3.190	3.400	3.160	7784591	纺织服饰	
00460	四环医药	-1.67	25519418	2.950	2.960	2.950	1277000	0.00	          0.09	  0.55	3.010	3.030	2.950	8610646	医药医疗	
01478	丘钛科技	-0.75	25502080	10.600	10.620	10.620	20000	0.19	          0.22	  0.37	10.780	10.840	10.440	2407000	家电及用品	
01448	福寿园	-2.99	25344990	6.810	6.820	6.810	29000	-0.44	          0.17	  1.25	7.050	7.110	6.810	3674000	支援服务	
00410	ＳＯＨＯ中国	0.43	25305030	4.670	4.680	4.670	372000	0.00	          0.10	  0.60	4.640	4.730	4.640	5406434	地产	
03320	华润医药	-0.97	25022416	10.200	10.220	10.200	358500	-0.58	          0.04	  1.14	10.300	10.420	10.200	2440323	医药医疗	
01266	西王特钢	-1.86	24995062	--  	--  	1.580	29000	-1.25	          0.73	  0.34	1.630	1.650	1.570	15432000	一般金属	
